"practice_id","practice_name","phone","street","city","state","zip_code","website","location_count","source","source_url","call_attempted","call_scenario","call_completed","call_datetime","working_hours_entrypoint","after_hours_entrypoint","working_hours_scheduler_endpoint","after_hours_scheduler_endpoint","confidence"
"1497752745","ORTHOPEDIC SOUTH SURGICAL PARTNERS, LLC","6784224230","156 FOSTER DR STE A","MCDONOUGH","GA","30253","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1497752745","Y","C","Y","15:48","","IVR","","Human","H"
"1912904160","YOUNG ORTHOPEDICS INC","3058887996","1204 E 4TH AVE","HIALEAH","FL","33010","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1912904160","Y","C","Y","15:53","","IVR","","Human","H"
"1942207121","BAY CITY ORTHOCARE LLC","8144524632","2313 PEACH ST","ERIE","PA","16502","null","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1942207121","Y","D","Y","15:58","","IVR","","Human","H"
"1649277732","MSJHS AND CCP JOINT DEVELOPMENT COMPANY","8282135400","428 BILTMORE AVENUE 4TH FLOOR","ASHEVILLE","NC","28801","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1649277732","Y","D","Y","16:01","","IVR","","Human","H"
"1215934336","RICHARD W. VANIS, M.D., P.C.","6265749745","301 W HUNTINGTON DR STE 617","ARCADIA","CA","91007","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1215934336","Y","A","Y","16:05","Human","","Human","","M"
"1669479671","EVANS & SCHROEDER MD PA","4078417724","200 W GORE ST","ORLANDO","FL","32806","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1669479671","Y","D","Y","16:10","","IVR","","Human","M"
"1578560447","HOME ORTHOPEDICS CORP","7877631002","202 CALLE FEDERICO COSTA URB TRES MONJITAS","SAN JUAN","PR","918","http://homeorthopedicspr.com/","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1578560447","Y","C","Y","16:14","","IVR","","Human","H"
"1467459255","GLEN D. ROWE, D.O., P.A.","3027304366","1093 S GOVERNORS AVE","DOVER","DE","19904","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1467459255","Y","C","Y","16:20","","IVR","","Human","H"
"1235136060","ORTHOFIX US LLC","2149372000","3451 PLANO PKWY","LEWISVILLE","TX","75056","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1235136060","Y","D","Y","16:26","","Human","","Human","H"
"1588661235","ORTHOPEDIC AND SPORTS PHYSICAL THERAPY SERVICES, INC.","2156291270","420 BAINBRIDGE ST","PHILADELPHIA","PA","19147","null","11","nppes","https://npiregistry.cms.hhs.gov/provider-view/1588661235","Y","C","Y","16:31","","IVR","","Human","H"
"1366449019","JS&H ORTHOPEDIC SUPPLY L L C","8176240102","4410 W VICKERY BLVD SUITE 104","FORT WORTH","TX","76107","null","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1366449019","Y","C","Y","16:38","","IVR","","Human","H"
"1790782472","PAULINO Y. CHAN, MD, INC","2198361163","800 MACARTHUR BLVD STE 21","MUNSTER","IN","46321","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1790782472","Y","C","Y","16:42","","IVR","","Human","H"
"1841297538","OCALA ORTHOPAEDIC GROUP PA","3523513422","1015 SE 17TH ST STE 100","OCALA","FL","34471","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1841297538","Y","C","Y","16:49","","Human","","Human","H"
"1194722801","PACIFIC ORTHOPAEDIC MEDICAL GROUP, INC.","6266561324","707 S GARFIELD AVE SUITE 201","ALHAMBRA","CA","91801","null","4","nppes","https://npiregistry.cms.hhs.gov/provider-view/1194722801","Y","A","Y","16:54","IVR","","Human","","H"
"1982602611","KEITH W LOUDEN M D PA","8173367188","5632 EDWARDS RANCH RD. SUITE 100","FORT WORTH","TX","76109","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1982602611","Y","C","Y","16:57","","IVR","","Human","H"
"1801894548","NORTH PENN ORTHOPAEDIC ASSOCIATES","2158554444","635 N BROAD ST","LANSDALE","PA","19446","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1801894548","Y","A","Y","11:00","Human","","Human","","M"
"1154328078","ORTHO-TEC MEDICAL, INC.","8886169811","15 GORE ROAD","WEBSTER","MA","1570","http://orthotecmedical.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1154328078","Y","A","N","11:05","IVR","","Human","","L"
"1841401379","SPINE ORTHOPEDIC & SPORTS PHYSICAL THERAPY INC.","4808881558","20715 E OCOTILLO RD SUITE 103","QUEEN CREEK","AZ","85142","null","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1841401379","Y","B","N","11:09","IVR","","Human","","L"
"1356348106","CASCADE 205 ORTHOPEDIC AND SPORTS PHYSICAL THERAPY, PC","5032551500","9260 SE STARK ST SUITE B","PORTLAND","OR","97216","https://www.cascadephysicaltherapy.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1356348106","Y","A","N","11:15","Human","","Human","Human","M"
"1346248093","L & W ORTHOPAEDIC ASSOCIATES","9724984791","403 W CAMPBELL RD SUITE 320","RICHARDSON","TX","75080","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1346248093","Y","A","N","11:19","Human","","Human","","M"
"1003058462","EXCELSIOR ORTHOPAEDICS, LLP","7162509999","4020 SHERIDAN DR","AMHERST","NY","14226","https://www.excelsiorortho.com/location/amherst/","5","nppes","https://npiregistry.cms.hhs.gov/provider-view/1003058462","Y","A","N","11:23","IVR","","Human","Human","L"
"1326046012","MERCED ORTHOPAEDIC MEDICAL GROUP, INC","2097228161","123 W NORTH BEAR CREEK DR","MERCED","CA","95348","http://www.mercedorthopaedicgroup.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1326046012","Y","A","N","11:27","IVR","","Human","","L"
"1629075486","KLEIN'S ORTHOPEDIC AND MEDICAL EQUIPMENT, INC.","3309283720","2503 STATE RD","CUYAHOGA FALLS","OH","44223","http://www.kleinspharmacy.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1629075486","Y","A","N","11:33","IVR","","Human","","L"
"1194723676","QUEEN CITY SPORTS MEDICINE AND ORTHOPEDICS","5135611111","3950 RED BANK RD","CINCINNATI","OH","45227","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1194723676","Y","A","N","11:40","IVR","","Human","","L"
"1730187394","SOUTH DADE ORTHOPAEDICS ASSOCAITES","3052553050","9299 SW 152ND ST STE 103","VILLAGE OF PALMETTO BAY","FL","33157","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1730187394","Y","B","N","11:45","IVR","","Human","","L"
"1295733780","WESTMORELAND ORTHOPEDICS & SPORTS MEDICINE","7248327711","530 SOUTH ST STE 200","GREENSBURG","PA","15601","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1295733780","Y","B","N","11:49","IVR","","Human","","L"
"1780682211","GORUM ORTHOPEDICS & ASSOCIATES","2093422300","1199 DELBON AVE STE 1","TURLOCK","CA","95382","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1780682211","Y","A","N","11:53","IVR","","Human","","L"
"1447258827","SCHENECTADY REGIONAL ORTHOPEDIC ASSOCIATES, PC","5183827200","530 LIBERTY ST","SCHENECTADY","NY","12305","null","4","nppes","https://npiregistry.cms.hhs.gov/provider-view/1447258827","Y","A","N","12:00","Human","","Human","","M"
"1497753735","BROWN ORTHOPAEDIC SURGERY & SPORTS MEDICINE CENTER, P.A.","9195613139","605 ATTAIN ST","FUQUAY VARINA","NC","27526","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1497753735","Y","B","N","12:05","IVR","","Human","","L"
"1356349658","TMC ORTHOPEDIC RENTALS LP","7136691800","1000 SOUTH LOOP WEST STE 150","HOUSTON","TX","77054","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1356349658","Y","B","N","12:11","Human","","Human","","M"
"1326046657","ORTHOPAEDIC SURGEONS OF MONTGOMERY COUNTY, P.A.","3015653301","8830 CAMERON CT SUITE 333","SILVER SPRING","MD","20910","http://www.orthopaedicsurgeonsmd.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1326046657","Y","A","Y","12:18","Human","","Human","","M"
"1235137563","RALEIGH ORTHOPAEDIC CLINIC PA","9197815600","3001 EDWARDS MILL RD SUITE 200","RALEIGH","NC","27612","https://www.raleighortho.com/locations/raleigh/?utm_source=gbp&utm_medium=organic&utm_campaign=GBP&utm_id=ROCR","5","nppes","https://npiregistry.cms.hhs.gov/provider-view/1235137563","Y","B","Y","12:23","Human","","Human","Human","M"
"1881692051","ACCURATE ORTHOPEDIC CARE INC","9495158484","1835 WHITTIER AVE A-12","COSTA MESA","CA","92627","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1881692051","Y","A","Y","12:30","IVR","","Human","","H"
"1730187923","NORTHERN NEW ENGLAND PRIMARY CARE","2076224500","29 BOWDOIN ST","MANCHESTER","ME","4351","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1730187923","Y","A","Y","12:34","IVR","","Human","","H"
"1548268600","ORTHOPEDIC PHYSICAL THERAPY SPECIALISTS, INC.","6103364300","1150 GLENLIVET DR SUITE A14","ALLENTOWN","PA","18106","http://www.optsinc.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1548268600","Y","B","Y","12:41","IVR","","Human","Human","H"
"1376541409","MSK GROUP, PC","9012591600","6286 BRIARCREST AVE STE 200","MEMPHIS","TN","38120","https://orthosouth.org/about-us","10","nppes","https://npiregistry.cms.hhs.gov/provider-view/1376541409","Y","B","Y","12:47","Human","","Human","Human","M"
"1619975778","SWISS ORTHOPEDIC CO. INC.","9088745522","247 US HIGHWAY 206","HILLSBOROUGH","NJ","8844","https://www.swiss-orthopedic.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1619975778","Y","B","Y","12:53","IVR","","Human","","H"
"1639177579","ADVANCED ORTHOPEDIC CENTER OF CHARLOTTE COUNTY, PA","9416296262","1641 TAMIAMI TRL SUITE 1","PORT CHARLOTTE","FL","33948","https://www.advancedorthopediccenter.com/","3","nppes","https://npiregistry.cms.hhs.gov/provider-view/1639177579","Y","B","Y","12:56","IVR","","Human","Human","H"
"1285632034","ORTHOPRO OF CARSON CITY, INC.","7758410660","415 W SOPHIA ST SUITE #200","CARSON CITY","NV","89703","http://www.orthoprocarson.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1285632034","Y","B","Y","12:59","IVR","","Human","Human","H"
"1629076609","PHOENIXVILLE ORTHOPEDIC ASSOCIATES, PC","6109355507","400 MAIN ST","PHOENIXVILLE","PA","19460","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1629076609","Y","A","Y","13:06","IVR","","Human","","H"
"1578561569","STEPHEN J. HOENIG, MD, PC","9785343399","50 MEMORIAL DR SUITE 112","LEOMINSTER","MA","1453","null","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1578561569","Y","A","Y","13:09","Human","","Human","","M"
"1992139737","ALASKA ORTHOPEDICS","9075624142","4100 LAKE OTIS PKWY #320","ANCHORAGE","AK","99508","null","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1992139737","Y","A","Y","13:14","Human","","Human","","M"
"1659379519","MILLER ORTHOPAEDIC AFFILIATES PC","7123235333","1 EDMUNDSON PLACE SUITE 500","COUNCIL BLUFFS","IA","51503","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1659379519","Y","B","Y","13:20","IVR","","Human","","H"
"1457359408","AMERICAN ORTHOPEDIC & PROSTHETICS INC.","7654470111","720 FARABEE CT","LAFAYETTE","IN","47905","http://americanorthopedicandprosthetics.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1457359408","Y","B","Y","13:26","IVR","","Human","","H"
"1275531220","MEMPHIS ORTHOPAEDIC MEDICAL SUPPLIES,LLC.","9017554344","2809 KIRBY PARKWAY SUITE 105","MEMPHIS","TN","38119","null","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1275531220","Y","B","Y","13:31","IVR","","Human","","H"
"1750389664","JOSEPH M. LENEHAN MD PC","7813404100","55 FOGG RD","SOUTH WEYMOUTH","MA","2190","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1750389664","Y","A","Y","13:34","IVR","","Human","","H"
"1588662415","B.C. ORTHOPAEDIC CLINIC, PLLC","2699696251","710 NORTH AVE","BATTLE CREEK","MI","49017","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1588662415","Y","A","Y","13:39","Human","","Human","","M"
"1114926839","ORTHOPAEDICS,INC. OF INDIANA","2198879506","5587 BROADWAY","MERRILLVILLE","IN","46410","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1114926839","Y","B","Y","13:43","IVR","","Human","","H"
"1124027966","HAMTRAMCK ORTHOPEDIC PHYSICAL THERAPY, INC.","8106530100","9171 LAPEER RD STE 400","DAVISON","MI","48423","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1124027966","Y","B","Y","13:50","IVR","","Human","","H"
"1235137027","ADVANCED ORTHOPAEDIC & SPORTS PHYSICAL THERAPY, INC.","5613716021","1896 PALM BEACH LAKES BLVD SUITE B","WEST PALM BEACH","FL","33409","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1235137027","Y","B","Y","13:53","IVR","","Human","","H"
"1043219843","ADVANCED ORTHOPEDIC AND SPORTS MEDICINE","6202257744","2300 N 14TH AVE SUITE 104","DODGE CITY","KS","67801","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1043219843","Y","A","Y","14:00","Human","","Human","","M"
"1841298650","TITLEMAN ORTHOPEDIC","2157220751","336 LONEY ST","PHILA","PA","19111","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1841298650","Y","C","Y","14:03","","IVR","","Human","H"
"1376541193","HEALTHTEXAS PROVIDER NETWORK","2148207010","3600 GASTON AVE SUITE 1101","DALLAS","TX","75246","http://bswhealth.com/","3","nppes","https://npiregistry.cms.hhs.gov/provider-view/1376541193","Y","B","Y","14:09","IVR","","Human","Human","M"
"1063410884","HENDERSON ORTHOPAEDIC MEDICAL GROUP, PSC","2708308032","471 KLUTEY PARK PLAZA DR","HENDERSON","KY","42420","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1063410884","Y","C","N","14:13","","IVR","","Human","L"
"1982603643","ORTHOWEST LTD","4408165380","7255 OLD OAK BLVD C405","MIDDLEBURG HEIGHTS","OH","44130","http://orthowestonline.com/","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1982603643","Y","C","Y","14:16","","IVR","Human","Human","H"
"1356418529","COASTAL ORTHOPAEDICS, P.C.","2038452200","131 KINGS HWY N","WESTPORT","CT","6880","null","4","nppes","https://npiregistry.cms.hhs.gov/provider-view/1356418529","Y","C","Y","14:21","","IVR","","Human","H"
"1689914004","KIDDER ORTHOPEDIC LABORATORIES INC.","3524197969","301 S CITRUS AVE","INVERNESS","FL","34452","http://www.kidderoandp.com/","2","nppes","https://npiregistry.cms.hhs.gov/provider-view/1689914004","Y","C","Y","14:28","","Human","","Human","H"
"1821097437","JEWETT ORTHOPAEDIC CLINIC LLC","4076472287","1285 ORANGE AVE","WINTER PARK","FL","32789","https://www.orlandohealth.com/services-and-specialties/orlando-health-jewett-orthopedic-institute","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1821097437","Y","D","Y","14:32","","IVR","Human","Human","H"
"1063411460","PALM IMAGING INSTITUTE, A MEDICAL CORPORATION","9098822266","399 E 21ST ST","SAN BERNARDINO","CA","92404","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1063411460","Y","A","Y","14:38","IVR","","Human","","H"
"1265431829","SALEM HEALTH","5035615200","890 OAK ST SE","SALEM","OR","97301","https://salemhealth.org/services/emergency-room/emergency-room","4","nppes","https://npiregistry.cms.hhs.gov/provider-view/1265431829","Y","B","Y","14:41","Human","","Human","Human","M"
"1578562989","ORTHOPAEDIC CENTER OF MIDLAND, PLLC","4325203020","4304 ANDREWS HWY","MIDLAND","TX","79703","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1578562989","Y","B","Y","14:48","IVR","","Human","","H"
"1730188327","SOUNDVIEW ORTHOPAEDIC ASSOC. LLP","8604491810","489 ROUTE 184 STE 110","GROTON","CT","6340","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1730188327","Y","C","Y","14:53","","IVR","","Human","H"
"1770582157","ALTON ORTHOPEDIC CLINIC, LTD","6184621201","2710 COLLEGE AVE","ALTON","IL","62002","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1770582157","Y","D","Y","15:00","","IVR","","Human","H"
"1083613368","LITCHFIELD ORTHOPEDIC & SPORTS MEDICINE CLINIC","2173244233","725 SAINT FRANCIS WAY","LITCHFIELD","IL","62056","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1083613368","Y","D","Y","15:06","","IVR","","Human","H"
"1437158771","NEVADA ORTHOPEDIC & SPINE CENTER","7028780393","7455 W WASHINGTON AVE #160","LAS VEGAS","NV","89128","https://www.nevadaorthopedic.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1437158771","Y","A","Y","15:13","IVR","","Human","Human","H"
"1952300303","SUSANNE K WOLOSON MD PHD SC","8475775814","1614 W CENTRAL RD SUITE 100","ARLINGTON HEIGHTS","IL","60005","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1952300303","Y","C","Y","15:20","","Human","","Human","H"
"1427057884","BEN L CHIANG MDPA","3525671367","13020 FORT KING RD STE 102","DADE CITY","FL","33525","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1427057884","Y","C","Y","15:25","","Human","","Human","H"
"1336148790","THOMAS PAINTER MD LLC","8475775814","15 S DRYDEN PL","ARLINGTON HEIGHTS","IL","60004","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1336148790","Y","D","N","15:29","","Human","","Human","L"
"1649279852","NORTHWEST ORTHOPAEDIC SURGEONS, P.S.","3604247041","1500 CONTINENTAL PL","MOUNT VERNON","WA","98273","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1649279852","Y","B","Y","15:32","IVR","","Human","","H"
"1033118062","ORTHO-TEX INC.","2103662990","1211 ARION PKWY SUITE 100","SAN ANTONIO","TX","78216","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1033118062","Y","C","Y","15:39","","Human","","Human","H"
"1881693869","BONE AND JOINT ASSOCIATES","5708261555","220 S RIVER ST","PLAINS","PA","18705","http://www.sportsmedicineboneandjoint.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1881693869","Y","D","Y","15:45","","IVR","","Human","H"
"1023017068","ORTHOPEDIC SURGERY PAVILION, LP","8178771291","2001 COOPER ST","FORT WORTH","TX","76104","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1023017068","Y","C","Y","15:50","","IVR","","Human","H"
"1780684647","DRS WAGNER GOODMAN PASCH AND PACKMAN LTD","4143321000","5150 N PORT WASHINGTON RD SUITE 151","MILWAUKEE","WI","53217","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1780684647","Y","C","Y","15:54","","IVR","","Human","H"
"1962402891","DWIGHT ORTHO - WEST BLOOMFIELD INC","2488559009","7115 ORCHARD LAKE RD SUITE 100","WEST BLOOMFIELD","MI","48322","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1962402891","Y","C","Y","15:59","","Human","","Human","H"
"1578563417","LAFREE ORTHOPEDIC & SPORTS PHYSICAL THERAPY PC","5749412200","2934 MILLER DR","PLYMOUTH","IN","46563","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1578563417","Y","C","Y","16:02","","IVR","","Human","H"
"1578562468","CARE REHAB AND ORTHOPAEDIC PRODUCTS, INC.","4347360110","3930 HORSESHOE BEND RD","KEYSVILLE","VA","23947","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1578562468","Y","D","Y","16:05","","IVR","","Human","H"
"1780684555","CAMPBELL ORTHOPAEDIC PHYSICAL THERAPY PC","4803964825","3740 E SOUTHERN AVE STE 105","MESA","AZ","85206","https://www.campbellorthopt.com/","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1780684555","Y","B","Y","16:12","IVR","","Human","","H"
"1487654190","BRUCE GOLDBERG MD S C","6304800490","1555 BARRINGTON RD STE 205","HOFFMAN ESTATES","IL","60169","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1487654190","Y","D","Y","16:16","","IVR","","Human","H"
"1114927860","LONG BEACH ADVANCED ORTHOPEDIC MEDICAL CENTER INC","5629615655","1760 TERMINO AVE 208","LONG BEACH","CA","90804","null","1","nppes","https://npiregistry.cms.hhs.gov/provider-view/1114927860","Y","B","Y","16:23","Human","","Human","","M"
